<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20131212;000000;135.7500000;136.1800000;133.5500000;134.1600000;65908040
20131213;000000;134.1800000;134.8700000;132.6900000;133.3800000;62409420
20131216;000000;132.7000000;136.6000000;132.3200000;136.5000000;74785600
20131217;000000;136.5000000;139.0800000;136.2300000;138.5500000;75623300
20131218;000000;139.0000000;139.8800000;137.3600000;139.8700000;64051730
20131219;000000;141.0100000;142.4800000;140.1400000;140.4500000;68051170
20131220;000000;140.4500000;141.5800000;139.9300000;141.5000000;55233980
20131223;000000;142.2200000;142.3200000;141.1000000;141.6400000;32644940
20131224;000000;141.6000000;142.0000000;140.6000000;141.6600000;24611610
20131225;000000;141.7500000;142.0000000;140.7100000;140.7700000;13529910
20131226;000000;141.0000000;141.3700000;140.3100000;140.4300000;13184770
20131227;000000;140.6000000;141.1800000;138.9300000;139.0100000;21475270
20131230;000000;138.8000000;139.3900000;138.2800000;138.7500000;20118020
20140106;000000;137.5800000;137.9100000;135.4000000;135.4700000;19231290
20140108;000000;136.6200000;137.5000000;136.0000000;137.3300000;20388750
20140109;000000;137.3300000;139.4900000;137.1300000;138.6800000;32864390
20140110;000000;138.4800000;139.7000000;137.6000000;139.6900000;34608000
20140113;000000;139.7000000;140.9400000;138.8000000;139.0800000;29628570
20140114;000000;138.1600000;138.3300000;136.8000000;137.4400000;34094330
20140115;000000;138.1300000;138.9000000;137.0400000;137.4400000;35760940
20140116;000000;137.9000000;138.4400000;135.6000000;137.3600000;47619040
20140117;000000;137.3000000;138.7100000;136.7800000;137.2200000;33402140
20140120;000000;137.3500000;139.8600000;136.8200000;139.7500000;29356290
20140121;000000;140.0600000;145.8100000;139.8900000;145.7000000;85590310
20140122;000000;145.7200000;149.0800000;144.1800000;145.9600000;116667700
20140123;000000;145.2000000;148.5000000;145.1300000;145.7500000;62273400
20140124;000000;144.3200000;149.3900000;144.0600000;146.7200000;96882340
20140127;000000;146.0000000;148.5800000;145.8000000;147.6400000;73723770
20140128;000000;147.6700000;149.2500000;146.6400000;147.0100000;67704130
20140129;000000;147.9300000;149.9500000;147.5000000;147.9000000;89958110
20140130;000000;147.8000000;149.2100000;144.7200000;147.3200000;89942150
20140131;000000;147.3200000;147.9700000;144.5100000;145.1600000;48791360
20140203;000000;145.4000000;145.9700000;141.5000000;141.7200000;56600230
20140204;000000;140.3600000;141.7200000;138.8400000;141.1500000;60527910
20140205;000000;141.2900000;142.7500000;140.7200000;141.9700000;46136210
20140206;000000;142.3000000;143.5000000;141.1800000;143.4800000;39337120
20140207;000000;144.2600000;146.8700000;144.1000000;146.4200000;47634360
20140210;000000;146.8700000;147.9000000;146.4100000;146.8900000;34146400
20140211;000000;147.0300000;149.2500000;146.5100000;147.6000000;47937570
20140212;000000;148.2000000;149.4800000;147.5100000;148.4700000;47655580
20140213;000000;147.8100000;148.0800000;145.3300000;145.9000000;42549730
20140214;000000;146.6600000;149.1000000;146.2500000;148.8400000;58987160
20140217;000000;149.8500000;151.8400000;149.7100000;151.3000000;55578270
20140218;000000;151.5100000;153.7800000;151.5100000;152.7500000;57413900
20140219;000000;152.6500000;153.8500000;147.1600000;147.6400000;90832600
20140220;000000;146.7000000;148.5000000;145.7200000;148.4000000;58786210
20140221;000000;148.9600000;149.8500000;148.0000000;149.1700000;38174950
20140224;000000;149.2000000;149.7900000;148.1400000;149.2300000;30450970
20140225;000000;149.6000000;150.0000000;146.0200000;146.2100000;50718280
20140226;000000;146.5100000;147.2600000;142.7700000;143.4900000;64411610
20140227;000000;143.7500000;144.7600000;139.5000000;140.6500000;86280170
20140228;000000;140.9700000;141.2000000;137.0300000;139.2000000;88046520
20140303;000000;134.8800000;134.9000000;116.7900000;119.8600000;200854000
20140304;000000;121.0100000;131.7200000;121.0000000;129.3500000;177782380
20140305;000000;130.6400000;130.9900000;124.6200000;125.4500000;90215650
20140306;000000;125.9000000;128.8600000;120.0000000;123.6200000;127826430
20140307;000000;123.8800000;126.1000000;121.6700000;124.0100000;71817710
20140311;000000;123.4800000;124.2900000;120.0800000;120.9000000;74169320
20140312;000000;119.8500000;120.7000000;117.7600000;119.0600000;73024880
20140313;000000;120.3200000;122.5600000;117.8100000;118.7000000;92175620
20140314;000000;117.0300000;119.2000000;114.0000000;118.6000000;128455120
20140317;000000;119.9500000;123.3300000;116.0600000;120.4600000;168584450
20140318;000000;121.6600000;128.0000000;119.6200000;127.4000000;114047270
20140319;000000;127.2000000;129.1800000;124.0500000;125.5500000;94870190
20140320;000000;124.8400000;127.6400000;124.0000000;126.2100000;60508620
20140321;000000;124.4000000;124.9500000;122.1200000;124.7100000;86305430
20140324;000000;124.5800000;127.8700000;123.5300000;123.7000000;69074210
20140325;000000;124.0000000;128.4300000;122.3000000;128.1000000;74756480
20140326;000000;128.5500000;134.7300000;127.8600000;132.5000000;116340500
20140327;000000;132.0000000;133.7000000;129.5600000;130.7800000;79335620
20140328;000000;131.4000000;133.8800000;130.6000000;132.9500000;56561950
20140331;000000;132.9000000;135.5000000;132.0000000;135.5000000;68876920
20140401;000000;135.8000000;136.7300000;133.8400000;135.8900000;64652550
20140402;000000;135.7500000;135.8500000;132.6700000;134.9000000;62244420
20140403;000000;134.9700000;136.0000000;133.8200000;134.5000000;60417070
20140404;000000;134.7500000;138.4300000;134.1000000;137.4700000;58749560
20140407;000000;136.0100000;136.1900000;131.5100000;133.9900000;92687550
20140408;000000;134.0500000;135.1000000;132.5500000;133.2500000;73402040
20140409;000000;133.3000000;133.5800000;130.1000000;132.3100000;64522170
20140410;000000;132.8600000;134.9000000;132.6400000;134.8200000;59226070
20140411;000000;132.9600000;135.6700000;132.0000000;134.0000000;54849650
20140414;000000;133.1200000;133.3000000;130.2100000;131.0000000;87269570
20140415;000000;130.5600000;131.3000000;127.5200000;127.7500000;56758690
20140416;000000;128.0200000;129.9500000;126.2500000;129.0000000;85318030
20140417;000000;129.3600000;130.8400000;127.5200000;129.8200000;46420530
20140418;000000;132.5000000;134.1900000;132.2800000;133.9000000;54577760
20140421;000000;133.8600000;134.4400000;132.1200000;132.6800000;38368610
20140422;000000;132.7700000;132.9200000;130.6200000;131.7000000;55389950
20140423;000000;131.5000000;131.7000000;129.6000000;130.5000000;47537090
20140424;000000;130.4900000;131.2800000;125.0400000;126.6900000;69730630
20140425;000000;125.9700000;127.3000000;124.3800000;125.4000000;65033040
20140428;000000;124.4100000;128.4000000;122.7700000;128.1200000;87710170
20140429;000000;129.5000000;130.2800000;127.4300000;128.3000000;58181190
20140430;000000;128.5100000;129.1400000;127.0000000;128.7700000;32894640
20140502;000000;127.9000000;127.9600000;126.1200000;127.0000000;23338210
20140505;000000;126.2900000;127.0900000;125.1500000;126.0000000;21299120
20140506;000000;126.5000000;129.8100000;126.5000000;129.4900000;43971610
20140507;000000;128.9600000;137.2000000;128.6200000;134.1000000;87646380
20140508;000000;134.2000000;136.9900000;133.3000000;135.6300000;84903840
20140512;000000;136.0600000;137.7900000;135.1700000;135.7100000;46803870
20140513;000000;136.1100000;139.7500000;135.6000000;138.4600000;52944140
20140514;000000;138.4300000;140.1000000;137.9100000;139.8700000;47242970
20140515;000000;139.9800000;143.0900000;139.9000000;141.1500000;62858010
20140516;000000;140.8000000;144.2900000;140.6700000;144.2900000;49894660
20140519;000000;144.5000000;148.9400000;144.3800000;148.0500000;86142820
20140520;000000;148.3400000;149.1000000;144.1200000;145.3500000;86957610
20140521;000000;144.5000000;148.5500000;144.0000000;146.5800000;147962470
20140522;000000;146.9500000;147.7500000;143.5600000;144.7800000;52715350
20140523;000000;144.4000000;145.6900000;143.3000000;144.3000000;51509800
20140526;000000;145.0100000;147.1000000;143.9500000;145.8000000;32881110
20140527;000000;145.8000000;145.8100000;140.8900000;142.4000000;55850770
20140528;000000;142.4500000;142.8300000;140.2400000;141.3000000;44968320
20140529;000000;141.8200000;144.7900000;141.5700000;144.2000000;47890490
20140530;000000;144.4400000;144.6100000;141.1500000;141.7000000;39111570
20140602;000000;141.9800000;145.9600000;141.9000000;144.1100000;52921690
20140603;000000;143.5600000;144.1900000;141.5000000;144.1900000;38877080
20140604;000000;144.0000000;145.7800000;143.7000000;144.0400000;39187300
20140605;000000;143.8000000;144.1300000;142.3000000;142.7500000;42423090
20140606;000000;143.2600000;144.4000000;140.7000000;143.9700000;47837310
20140609;000000;144.0200000;146.2000000;143.0300000;144.4000000;40341240
20140610;000000;144.4000000;144.7600000;142.6700000;144.7500000;41449960
20140611;000000;144.7500000;146.4000000;143.9000000;146.4000000;39396520
20140616;000000;143.9200000;145.2700000;142.5800000;145.2000000;77028960
20140617;000000;145.3000000;146.3700000;143.7200000;144.7700000;44331930
20140618;000000;144.9000000;146.1900000;144.4300000;145.0000000;33264570
20140619;000000;146.4000000;147.6900000;145.0400000;145.2000000;44467320
20140620;000000;145.0500000;145.8800000;144.2800000;145.6000000;33759070
20140623;000000;146.2200000;147.2700000;145.0700000;147.1700000;33897910
20140624;000000;147.6600000;153.4200000;147.5600000;153.2500000;87520240
20140625;000000;152.4500000;154.2100000;149.0100000;149.2600000;65797250
20140626;000000;149.7000000;150.4400000;147.0200000;147.4400000;52993750
20140627;000000;148.0100000;149.8800000;147.2200000;149.3900000;34548740
20140630;000000;149.8000000;150.1800000;146.5800000;148.9600000;35015760
20140701;000000;148.5200000;149.5000000;146.6500000;148.9700000;39068610
20140702;000000;149.0900000;151.9500000;148.9000000;151.9500000;48827220
20140703;000000;152.0200000;153.6600000;151.4100000;152.3000000;48869430
20140704;000000;153.0000000;153.0900000;148.2500000;149.1300000;38145290
20140707;000000;149.1000000;151.4000000;149.0900000;150.3100000;34290640
20140708;000000;150.5900000;153.5300000;150.5200000;151.4300000;49984340
20140709;000000;151.1100000;151.7700000;149.0100000;150.4000000;44102720
20140710;000000;150.8000000;151.5200000;147.1000000;148.7900000;58686970
20140711;000000;148.8600000;149.2500000;146.9100000;148.1500000;35968140
20140714;000000;148.4600000;148.8000000;146.5100000;147.5000000;38403930
20140715;000000;147.8200000;148.3700000;146.5200000;146.5200000;55139010
20140716;000000;140.3500000;143.1000000;140.1000000;142.5000000;55778240
20140717;000000;140.5000000;141.0000000;138.2300000;140.0000000;61358080
20140718;000000;137.9600000;139.4100000;136.5000000;139.2600000;53308510
20140721;000000;140.1900000;140.4400000;135.2000000;136.0100000;46614190
20140722;000000;136.7800000;138.8700000;136.0500000;137.7500000;35456870
20140723;000000;138.1000000;139.0000000;135.2000000;136.2900000;35699500
20140724;000000;136.0000000;137.3600000;135.1500000;136.9000000;23323330
20140725;000000;136.5000000;136.8300000;134.2200000;135.1200000;35506120
20140728;000000;134.6000000;134.7300000;130.9000000;132.0000000;44892470
20140729;000000;132.4000000;133.7300000;130.5500000;131.3100000;36832320
20140730;000000;130.4400000;135.4100000;130.1000000;133.4000000;42590990
20140731;000000;134.0000000;135.0000000;131.2100000;132.0000000;41172180
20140801;000000;131.5000000;131.9900000;130.2100000;131.5000000;31736310
20140804;000000;132.0000000;132.7900000;128.2500000;129.5000000;44521080
20140805;000000;129.9800000;130.1000000;126.2800000;126.5700000;46396250
20140806;000000;126.2000000;126.5000000;123.2300000;124.7000000;68324650
20140807;000000;124.0400000;128.7700000;122.7900000;126.9200000;64207000
20140808;000000;126.8000000;129.3700000;126.3300000;126.5500000;56256030
20140811;000000;128.0100000;130.4500000;127.8400000;128.3000000;43061700
20140812;000000;128.6200000;129.9500000;127.2400000;128.0000000;38136130
20140813;000000;127.8000000;131.8400000;127.7000000;131.0000000;57371110
20140814;000000;131.2000000;132.4900000;130.3400000;131.4100000;43402770
20140815;000000;131.2800000;133.4700000;130.6200000;132.6700000;42596470
20140818;000000;132.8200000;134.4000000;132.1100000;134.2900000;28585350
20140819;000000;134.2900000;136.4000000;134.2800000;136.2000000;38634030
20140820;000000;136.2000000;136.8000000;135.1600000;136.7000000;22413760
20140821;000000;136.5800000;137.6900000;135.5500000;136.4900000;34845200
20140822;000000;136.5200000;137.2000000;134.0000000;135.0000000;38270140
20140825;000000;135.0600000;136.4600000;135.0000000;136.0900000;16622910
20140826;000000;136.2500000;136.9900000;134.7100000;135.0000000;27154470
20140827;000000;135.8800000;136.6700000;135.1200000;135.5100000;24973380
20140828;000000;135.6000000;135.7400000;131.9400000;133.8000000;47616110
20140829;000000;133.5000000;134.1700000;131.8100000;131.9500000;35705640
20140901;000000;132.7100000;134.7500000;131.0000000;132.3200000;41603380
20140902;000000;132.6800000;133.3200000;131.3400000;133.3200000;25539460
20140903;000000;133.3500000;139.6300000;133.3300000;138.2600000;64462730
20140904;000000;138.2900000;139.2900000;136.8000000;138.1500000;43298080
20140905;000000;137.2700000;140.1300000;136.3600000;139.0000000;37203340
20140908;000000;138.7800000;139.3800000;136.8700000;139.0000000;31435490
20140909;000000;139.3000000;140.8200000;138.8600000;139.0200000;26569600
20140910;000000;138.3900000;139.4000000;137.6200000;139.2000000;20418340
20140911;000000;139.7000000;140.2800000;136.5100000;136.6500000;34484750
20140912;000000;136.5000000;138.5600000;136.0000000;137.5600000;34937170
20140915;000000;137.2500000;138.1200000;135.3500000;136.0000000;40706830
20140916;000000;136.0200000;139.5800000;135.2600000;138.5600000;40430020
20140917;000000;138.4900000;139.3400000;136.0500000;137.0000000;39713310
20140918;000000;137.2500000;138.4000000;136.5100000;138.2000000;29244920
20140919;000000;137.9200000;137.9900000;134.4800000;135.9900000;45087430
20140922;000000;135.7000000;136.8300000;134.6000000;135.0500000;27246790
20140923;000000;135.5500000;137.2000000;135.4700000;136.5000000;29113830
20140924;000000;136.9700000;138.6500000;136.8800000;137.8000000;32260630
20140925;000000;138.2600000;138.9600000;136.5200000;136.9200000;31501360
20140926;000000;136.5000000;137.9500000;135.7100000;137.1100000;34894560
20140929;000000;138.0000000;138.5700000;135.0000000;135.7700000;36933080
20140930;000000;136.2400000;139.1300000;135.1400000;137.9000000;50253990
20141001;000000;137.4800000;139.8600000;137.1200000;137.2600000;37361990
20141002;000000;136.7700000;137.4400000;133.7000000;134.2500000;42164680
20141003;000000;134.9500000;138.0700000;134.8700000;135.8000000;32101050
20141006;000000;136.6200000;139.6300000;136.6200000;138.9000000;41318760
20141007;000000;139.0100000;139.5000000;136.8000000;137.1000000;28873960
20141008;000000;136.2000000;137.0000000;134.6100000;134.6100000;34359640
20141009;000000;136.2000000;137.2600000;134.5500000;135.6400000;37754000
20141010;000000;134.2800000;134.6000000;132.0900000;133.2100000;42452000
20141013;000000;132.9600000;136.4000000;132.3200000;135.2500000;30895570
20141014;000000;135.3000000;136.9200000;134.5100000;135.5000000;35704970
20141015;000000;134.8800000;136.4800000;134.2500000;134.5000000;32304630
20141016;000000;135.0200000;135.5900000;131.9300000;132.4100000;47960340
20141017;000000;133.5000000;135.4000000;133.0100000;134.6000000;30053790
20141020;000000;135.2000000;136.1800000;133.1400000;134.1000000;32101210
20141021;000000;134.0000000;134.9500000;132.9400000;134.0000000;24843250
20141022;000000;134.5100000;134.6600000;132.2500000;133.5000000;32409920
20141023;000000;132.8500000;134.1500000;131.4200000;133.5000000;36178010
20141024;000000;133.4600000;134.3000000;132.3500000;133.9900000;24369380
20141027;000000;135.0000000;136.0500000;133.5000000;134.0700000;31531310
20141028;000000;134.3000000;136.1400000;134.1000000;135.7500000;27885910
