Transaction ID,Transaction Type,Date & time,Asset Acquired,"Quantity Acquired (Bought, Received, etc)",Cost Basis (incl. fees and/or spread) (USD),Data Source,"Asset Disposed (Sold, Sent, etc)",Quantity Disposed,Proceeds (excl. fees and/or spread) (USD)
,Reward,2023-11-27T16:00:00Z,CBETH,0.0002916651585425,0.6229996815249549581210665762666656,Coinbase,,,
bd5a5b71-9f0b-5b9c-8ae5-5b16c4a8b11c,Rewards,2023-11-30T03:08:05Z,XTZ,0.39961,0.32927864,Coinbase,,,
3881ab6e-987d-561c-bcf7-97509cdcc065,Rewards,2023-11-30T04:07:23Z,DOT,0.0113217452,0.0586692836264,Coinbase,,,
673ad3bf-7be3-5127-b8b3-8de16ab11e0c,Rewards,2023-11-30T05:27:49Z,SOL,0.017294903,1.042277329295,Coinbase,,,
784b93ac-a08a-5371-a3d7-0a23aa22c3b0,Rewards,2023-11-30T07:32:55Z,DOT,0.0120523483,0.0623588501042,Coinbase,,,
71f691b7-74c0-55e1-a072-4b2988706f36,Rewards,2023-11-30T11:57:46Z,ATOM,0.282344,2.638081164,Coinbase,,,
,Reward,2023-11-30T16:00:00Z,CBETH,0.0003000473460534,0.6467000578293454207709677888390962,Coinbase,,,
8ce1d8b1-f7e3-597f-9abb-01fa0c4a35f1,Rewards,2023-11-30T16:22:24Z,SOL,0.017110573,1.01671024766,Coinbase,,,
3f2fbc0b-b90d-5d0c-80c0-3f30374aed57,Rewards,2023-11-30T16:38:34Z,DOT,0.0485090306,0.2643257077394,Coinbase,,,
a03ee891-dfde-5d38-b53f-a9191997353b,Rewards,2023-11-30T19:43:58Z,SOL,0.017215601,1.029923329825,Coinbase,,,
076e9e69-0809-5155-b53b-8d956b69e658,Rewards,2023-12-01T03:15:03Z,ETH,0.001115208117,2.329039663826895,Coinbase,,,
1499cf19-3258-5c36-8e62-34bcfcd5c611,Buy,2023-12-01T18:00:35Z,USDC,500,500,Coinbase,,,
219a6aa5-68ff-5173-a27c-41dfa8f443f1,Send,2023-12-01T18:07:40Z,,,,,USDC,500,500
682fe777-88e8-5826-93bf-a83ad79281dd,Rewards,2023-12-01T20:40:57Z,DOT,0.0566233246,0.3090784173291,Coinbase,,,
da021a7d-d424-5320-b810-769fc0d1396e,Rewards,2023-12-02T17:41:56Z,SOL,0.017099329,1.055627075815,Coinbase,,,
2b3e9453-5931-5f11-9af0-03d80d79fa4a,Rewards,2023-12-02T18:59:20Z,ETH,0.000886971586,1.90709091163239,Coinbase,,,
cc434237-d329-5999-8d8a-a52cac1484ab,Rewards,2023-12-02T23:06:06Z,ADA,0.843031,0.33312369965,Coinbase,,,
54663c13-091d-5793-aebf-6833d556d6bb,Rewards,2023-12-03T00:46:37Z,DOT,0.0561864281,0.31309887058725,Coinbase,,,
,Reward,2023-12-03T16:00:00Z,CBETH,0.0003063679524314,0.7036470745308060809677051915862784,Coinbase,,,
a4392f26-fa4c-5e48-8317-fec87bbab303,Rewards,2023-12-03T20:54:07Z,DOT,0.088152285,0.48430865379,Coinbase,,,
1a176e25-bdfe-5a78-b26c-efd5758500ef,Rewards,2023-12-04T15:38:34Z,XTZ,0.39037,0.33649894,Coinbase,,,
7f06f133-fd92-5510-bea9-fc0d84d96296,Rewards,2023-12-04T17:42:58Z,XTZ,0.397007,0.342617041,Coinbase,,,
688ec108-481d-51eb-a46d-805ce16fdbcd,Rewards,2023-12-05T00:42:42Z,USDC,0.001668,0.001668,Coinbase,,,
e6a57402-b905-5c8f-bb06-7a95f7f29787,Rewards,2023-12-05T01:51:45Z,XTZ,0.384525,0.335690325,Coinbase,,,
5780049e-2045-5568-a1e7-6e6bacd35576,Rewards,2023-12-05T04:54:08Z,DOT,0.0384438415,0.21526629047925,Coinbase,,,
733832b4-e191-576a-8b3e-16eee52450dd,Rewards,2023-12-05T05:04:43Z,XTZ,0.389891,0.340374843,Coinbase,,,
a1607f7d-c117-5336-8f09-6578b18d4666,Rewards,2023-12-05T05:48:27Z,SOL,0.017360675,1.049192393625,Coinbase,,,
a25d2d5a-4697-589e-bcdc-f2a28ba6e8a4,Rewards,2023-12-05T11:17:24Z,XTZ,0.393642,0.341090793,Coinbase,,,
4ebe19ff-f8b9-58ad-ae40-fd5554cd104a,Rewards,2023-12-05T20:53:00Z,DOT,0.0102035896,0.0590481730152,Coinbase,,,
398a5e85-e4b2-5d28-8d98-0db27b2af8b2,Rewards,2023-12-05T21:01:08Z,DOT,0.0571263251,0.33010446959035,Coinbase,,,
,Reward,2023-12-06T16:00:00Z,CBETH,0.0003274052897521,0.7837255230971734396963977436519128,Coinbase,,,
3770f3c2-aaa9-5457-a5e5-4866c0e29ff3,Rewards,2023-12-06T20:51:23Z,DOT,0.0119979947,0.07258186893765,Coinbase,,,
b8a8d6b9-ff4c-5207-9777-8e83020d4cce,Rewards,2023-12-07T13:14:44Z,XTZ,0.390263,0.3549441985,Coinbase,,,
bb319fa2-d726-51b2-9ccf-df01becf9a15,Rewards,2023-12-07T14:03:01Z,ATOM,0.176577,1.704850935,Coinbase,,,
9918f66a-609a-5011-9958-8e7ebd8a05a2,Rewards,2023-12-08T00:29:41Z,DOT,0.0461682628,0.2888517362082,Coinbase,,,
fd07e1f6-7dc9-57e9-8499-9841a80a2b55,Rewards,2023-12-08T02:44:34Z,SOL,0.017374452,1.20517886298,Coinbase,,,
64ffb156-75c0-5dad-92be-6f85e5d45cb1,Rewards,2023-12-08T05:38:59Z,ETH,0.00124294607,2.9498714784703,Coinbase,,,
a2ba2ae6-ff50-55c6-aeb8-21d04af42b5d,Rewards,2023-12-08T08:54:12Z,ADA,0.871881,0.4209441468,Coinbase,,,
329d12d2-baa2-56c7-afec-9c35a6706ea6,Rewards,2023-12-08T15:20:40Z,ETH,0.000913504827,2.15821909912539,Coinbase,,,
a82a567f-9b84-5c53-b553-a0a20b8f995e,Rewards,2023-12-08T22:03:36Z,DOT,0.0541901537,0.364699734401,Coinbase,,,
,Reward,2023-12-09T16:00:00Z,CBETH,0.000353569274719,0.8887882228031838957769936789746039,Coinbase,,,
55602caa-c48c-5788-bafc-3cb23e24ef72,Rewards,2023-12-09T19:52:06Z,SOL,0.01734145,1.28456790875,Coinbase,,,
0582c0f3-2f8f-5bae-a88a-ddb58d0a259b,Rewards,2023-12-09T21:21:51Z,DOT,0.0913425927,0.65990456096115,Coinbase,,,
d39b4d3c-a2c4-5372-8d96-506c36374935,Rewards,2023-12-10T12:14:00Z,XTZ,0.392255,0.376172545,Coinbase,,,
07533081-0b7c-5ce9-807f-d9fe6b6048f6,Rewards,2023-12-10T20:49:04Z,DOT,0.0519862043,0.3786155259169,Coinbase,,,
c7e37d6d-ed51-539f-9c6a-c8e26269d33f,Rewards,2023-12-11T18:23:01Z,SOL,0.017195464,1.188636449,Coinbase,,,
875c43b7-485c-55dd-8e7d-a1f664e2fc56,Rewards,2023-12-11T21:22:19Z,ETH,0.001042696824,2.3004238005294,Coinbase,,,
d64cf740-4533-504e-901d-e5fb3b068e93,Rewards,2023-12-11T23:50:57Z,DOT,0.0100184431,0.06710854110535,Coinbase,,,
,Reward,2023-12-12T16:00:00Z,CBETH,0.0003342483133501,0.7779021346819326388678986662296776,Coinbase,,,
ec4ec52f-e006-5e6e-8f4d-9e42967d7387,Rewards,2023-12-12T21:19:23Z,DOT,0.0501173486,0.3552067082025,Coinbase,,,
0de3ea16-a629-54d7-8702-f476e1a37009,Rewards,2023-12-12T22:14:44Z,ADA,0.850818,0.4804143837,Coinbase,,,
eed5c2c7-b7fe-5f8f-9e1a-8450b58b8219,Rewards,2023-12-13T11:26:53Z,XTZ,0.400398,0.354752628,Coinbase,,,
9bdb3452-ea23-5d93-9d1a-94f48d3753fb,Rewards,2023-12-13T15:28:02Z,ADA,0.863961,0.537383742,Coinbase,,,
4274b5e2-dc6c-5515-a7fa-a9cc71f26d26,Rewards,2023-12-13T18:31:17Z,SOL,0.017091876,1.15532535822,Coinbase,,,
0d8b6120-acb7-53fa-84b2-15c3f4ef1d48,Rewards,2023-12-13T21:43:58Z,DOT,0.0576218696,0.4219073292112,Coinbase,,,
b8941f85-ef5b-5c0f-9396-9dc812d79414,Rewards,2023-12-14T00:55:42Z,DOT,0.0519850843,0.3899401173343,Coinbase,,,
1a10cf4b-bb11-596f-8e33-b6a2260ebb3d,Rewards,2023-12-14T06:12:42Z,ADA,0.85133,0.558642746,Coinbase,,,
14a4d4ed-83de-55aa-885b-9deae8d923be,Rewards,2023-12-14T13:51:28Z,ATOM,0.124672,1.420512768,Coinbase,,,
e0f268db-cf40-58ba-bcd0-3161931d091e,Rewards,2023-12-14T15:56:05Z,ETH,0.001288607975,2.932594700385375,Coinbase,,,
cbf6c6fd-8ed0-5b20-96b2-ca4a8cb9fa0c,Rewards,2023-12-14T20:54:06Z,DOT,0.0788539176,0.5810745187944,Coinbase,,,
,Reward,2023-12-15T16:00:00Z,CBETH,0.0003338524924443,0.7911735809369716370349905720897013,Coinbase,,,
b0ca10a9-1483-56a4-bca0-4c4f8198e6c8,Rewards,2023-12-15T20:25:33Z,DOT,0.0407609949,0.28689626260365,Coinbase,,,
426e488f-36ab-58cd-82ef-36c5c6b868d4,Rewards,2023-12-15T21:19:45Z,DOT,0.0391334471,0.2760473358434,Coinbase,,,
193b9cbf-61d4-5323-bc1e-882840ac5ea4,Rewards,2023-12-16T11:28:49Z,XTZ,0.408741,0.380946612,Coinbase,,,
497c1942-1396-50a6-b3d2-e5ac653b7464,Rewards,2023-12-16T16:56:07Z,SOL,0.016887918,1.28981473725,Coinbase,,,
789d1b36-211e-56a4-b7d6-e8782f702884,Rewards,2023-12-16T22:07:17Z,DOT,0.0169640878,0.1189267375219,Coinbase,,,
25466f85-f145-5bae-a1f3-17d59660351b,Rewards,2023-12-16T22:13:30Z,DOT,0.0542739593,0.38276709796325,Coinbase,,,
1125f6c9-bb6f-5749-a087-4f657e11fad6,Rewards,2023-12-17T17:58:29Z,ETH,0.000928933539,2.062980248078895,Coinbase,,,
82a42f05-4c81-587a-bc8b-d42507f5e15e,Rewards,2023-12-17T21:31:18Z,ADA,0.846571,0.50053510375,Coinbase,,,
fd78c1ea-ddb0-5778-a9e1-6bd7e3e8d593,Rewards,2023-12-17T21:51:30Z,DOT,0.0123381134,0.0845099077333,Coinbase,,,
,Reward,2023-12-18T16:00:00Z,CBETH,0.0003729863875822,0.853390582298623972889668504036965,Coinbase,,,
fe700c5b-ac28-5dd4-b508-2c13ed8f89af,Rewards,2023-12-18T17:36:50Z,SOL,0.017239259,1.23812358138,Coinbase,,,
ada4b694-8d3e-5335-a014-681f0eb51e4b,Buy,2023-12-18T20:27:37Z,USDC,500,500,Coinbase,,,
93221eb8-1c77-57f5-bdc3-01777c94c75b,Send,2023-12-18T20:29:13Z,,,,,USDC,500,500
d58f8999-e762-56de-80a3-bad7431f5d67,Rewards,2023-12-18T20:57:53Z,DOT,0.0515097805,0.34915904711925,Coinbase,,,
051582ce-af0d-5e70-9e4b-f4ceb90e9601,Rewards,2023-12-19T11:49:22Z,XTZ,0.40425,0.362814375,Coinbase,,,
99413f2e-c88f-5922-8b90-ad6553758c7e,Rewards,2023-12-19T20:44:18Z,DOT,0.052792847,0.353078560736,Coinbase,,,
b1d08447-7561-5528-aefa-347eff94cb57,Rewards,2023-12-20T19:37:32Z,SOL,0.017224658,1.40906314769,Coinbase,,,
f198621f-0ee2-5b0e-9446-4ac11a60652f,Rewards,2023-12-20T21:10:20Z,DOT,0.0834076594,0.5757213690085,Coinbase,,,
0740d5fe-8562-5285-8195-c2c9af42a8e0,Rewards,2023-12-21T14:30:05Z,ATOM,0.149998,1.605878588,Coinbase,,,
6d1dbfcb-8b62-5068-9b70-e5b09486ac3b,Rewards,2023-12-21T14:58:03Z,ATOM,0.015324,0.164112378,Coinbase,,,
,Reward,2023-12-21T16:00:00Z,CBETH,0.0003127636895018,0.740110020941068112739315027449907,Coinbase,,,
6d32b541-2b5b-5c9c-851e-bd9422e801b2,Rewards,2023-12-21T22:46:58Z,ETH,0.000942263669,2.114632837288145,Coinbase,,,
c1d4b657-2906-5679-94ae-9f2f31c194fc,Rewards,2023-12-21T23:29:55Z,DOT,0.0460314564,0.3837642520068,Coinbase,,,
bb8ce1b2-4a9b-5055-a4e6-4ddf33fc07b8,Rewards,2023-12-22T10:52:59Z,XTZ,0.400937,0.386904205,Coinbase,,,
883ffd7c-13f8-5057-b0a0-e7167d59493e,Rewards,2023-12-22T20:52:09Z,DOT,0.021119269,0.168954152,Coinbase,,,
d3e7eb32-eb51-5d51-93b2-ba4b01ed475e,Rewards,2023-12-22T22:41:29Z,ADA,0.844526,0.5254640772,Coinbase,,,
81bf34a2-89a3-57e1-be6b-7d173d78dbbe,Rewards,2023-12-23T17:50:08Z,ETH,0.001358334363,3.11768977998849,Coinbase,,,
bed08494-f65d-5c9d-9d10-7785b66711aa,Rewards,2023-12-23T21:12:57Z,DOT,0.0573684846,0.4583168234694,Coinbase,,,
bb69a3d2-ae06-5950-b782-8a8a7f167eb1,Rewards,2023-12-24T10:56:07Z,XTZ,0.398146,0.390581226,Coinbase,,,
,Reward,2023-12-24T16:00:00Z,CBETH,0.0003021398052652,0.736832408074459558063098160533176,Coinbase,,,
a581b52b-e113-59da-aeb1-33f036694ae1,Rewards,2023-12-24T23:53:44Z,SOL,0.000110833,0.012477024975,Coinbase,,,
417311aa-2c7c-5de8-b13d-96fa530f1a79,Rewards,2023-12-25T00:11:30Z,SOL,0.017484945,1.970116177875,Coinbase,,,
4992330a-f785-504b-b99a-6a620f745076,Rewards,2023-12-25T21:11:29Z,DOT,0.0769190352,0.6956557543488,Coinbase,,,
bb6221ee-6270-5ca3-9077-55e1090a154b,Rewards,2023-12-26T20:56:52Z,DOT,0.0512471017,0.444824842756,Coinbase,,,
df979c76-9fb2-5d63-89f8-1e587410145b,Rewards,2023-12-26T21:36:51Z,DOT,0.0443767469,0.388296535375,Coinbase,,,
5ff0ec2a-1f0b-5de4-a08d-8632cd4a925f,Rewards,2023-12-27T11:29:06Z,XTZ,0.39722,0.43058648,Coinbase,,,
651f69eb-f471-5cbd-ad3c-4e50b5532065,Rewards,2023-12-27T15:22:38Z,ETH,0.001020275191,2.391275080282205,Coinbase,,,
,Reward,2023-12-27T16:00:00Z,CBETH,0.0002699436384527,0.672372357490850063000745343587893,Coinbase,,,
9414a4dc-9289-5fc9-89a3-7f1a5ac5fb92,Rewards,2023-12-28T00:00:46Z,ADA,0.848675,0.5374658775,Coinbase,,,
0fc62d31-2ca6-5cd2-aae5-727fc4ac80cf,Rewards,2023-12-28T00:26:08Z,DOT,0.0494380253,0.4320389030967,Coinbase,,,
17d3899b-e70e-5f03-8a82-4991ca2ea4c0,Rewards,2023-12-28T00:31:54Z,DOT,0.0163357796,0.1432484513124,Coinbase,,,
142bc0db-e348-5d7e-92cb-ca109b53e7ac,Rewards,2023-12-28T17:03:28Z,ATOM,0.001283,0.014610804,Coinbase,,,
fc741605-ea90-5ad2-a856-66c77d5faa4d,Rewards,2023-12-28T17:11:33Z,ATOM,0.188135,2.1448330675,Coinbase,,,
438af3ab-3ce7-5d19-aaea-01202ee5b346,Rewards,2023-12-28T17:43:28Z,SOL,0.017330784,1.7391441744,Coinbase,,,
8a32b1d3-02d9-55b8-870d-900cf5487f09,Rewards,2023-12-28T22:24:20Z,DOT,0.0111783539,0.093786389221,Coinbase,,,
282169c0-ccf1-565b-b56b-860b51b43a73,Rewards,2023-12-28T22:44:15Z,SOL,0.000000004,0.00000040814,Coinbase,,,
aff4330e-3705-5304-a69d-29fc7fa008a7,Rewards,2023-12-29T02:01:20Z,SOL,0.017210027,1.772374630595,Coinbase,,,
4a53158a-f2b0-5bd3-bf5e-97275b669afb,Rewards,2023-12-29T17:04:46Z,ETH,0.001110578251,2.558278082982305,Coinbase,,,
76c49d3d-99df-5a06-937b-fa5fb19318ab,Rewards,2023-12-29T22:35:23Z,SOL,0.017154765,1.806139433025,Coinbase,,,
6b36bf7d-f766-5b94-9351-01779e6158d0,Rewards,2023-12-30T00:09:54Z,DOT,0.053927983,0.4481145747385,Coinbase,,,
a3c0dd9f-9d39-5853-b4b6-a28afd8c1b53,Rewards,2023-12-30T11:00:52Z,XTZ,0.395194,0.400726716,Coinbase,,,
,Reward,2023-12-30T16:00:00Z,CBETH,0.0002863867936468,0.7041330088146242933396989034199186,Coinbase,,,
1f1835ab-63ce-5772-b55d-8b576975d384,Rewards,2023-12-30T20:41:54Z,DOT,0.0425079218,0.3529220207445,Coinbase,,,
5c43aa9c-743e-5d49-bbc3-430b74dfb847,Rewards,2023-12-31T21:16:29Z,DOT,0.0973168658,0.8152233848066,Coinbase,,,
cf32ef65-aaca-5d2e-80f5-ded3cae3ceef,Rewards,2024-01-01T19:42:19Z,SOL,0.017231008,1.86896128272,Coinbase,,,
32b66ddf-842c-5f6a-a75c-5e87dfbf8cd0,Rewards,2024-01-01T21:58:51Z,ETH,0.000722752929,1.689120574013385,Coinbase,,,
ac1f06fc-5f55-54a3-b580-c0bab3a6cc5a,Rewards,2024-01-02T00:49:30Z,ADA,0.85623,0.5389539735,Coinbase,,,
2acfb1d7-a321-5e8a-917a-5d2bd4bacd68,Rewards,2024-01-02T02:14:57Z,DOT,0.0502764747,0.43451443259475,Coinbase,,,
55dcc81b-3412-52b3-bc65-4cb19aea824f,Rewards,2024-01-02T10:58:13Z,XTZ,0.404678,0.44109902,Coinbase,,,
,Reward,2024-01-02T16:00:00Z,CBETH,0.0002631690310304,0.6617366667867325248593255195355168,Coinbase,,,
3f937dae-e23e-5f78-9b4f-62ee7ebe76f3,Rewards,2024-01-04T05:59:13Z,DOT,0.012791565,0.098533425195,Coinbase,,,
82f06507-8cba-5612-a4a2-0ae10c9cc7cc,Rewards,2024-01-04T06:22:43Z,DOT,0.0427959507,0.32933623861185,Coinbase,,,
a5546c40-d7c3-59a3-8f00-a24aa98ef5b4,Rewards,2024-01-04T16:00:59Z,SOL,0.017282751,1.7922212787,Coinbase,,,
6e5091fe-1e2d-5c17-a615-b99b5316f927,Rewards,2024-01-04T16:24:05Z,ATOM,0.190243,1.947137105,Coinbase,,,
026f379d-60ef-5a44-b562-ac5793b3ba88,Rewards,2024-01-04T21:01:37Z,USDC,0.004347,0.004347,Coinbase,,,
f3d37c94-b63a-5036-8016-4879526ba46a,Rewards,2024-01-05T02:26:42Z,ETH,0.000945326313,2.11746476827809,Coinbase,,,
85063c5f-27cc-52ee-8aea-b5344b716eb6,Rewards,2024-01-05T05:04:21Z,DOT,0.0554668783,0.42817656703685,Coinbase,,,
ea78ad42-fd71-567d-ae7a-f23289426a1b,Rewards,2024-01-05T20:19:28Z,SOL,0.017529115,1.724952561575,Coinbase,,,
6119606a-7cec-5918-8f77-7fee46237220,Rewards,2024-01-05T21:42:53Z,DOT,0.0499358228,0.3655052549846,Coinbase,,,
bd5cd8ad-33dc-566b-b350-1e2e02c3eedf,Rewards,2024-01-06T11:22:24Z,XTZ,0.403392,0.366683328,Coinbase,,,
,Reward,2024-01-06T16:00:00Z,CBETH,0.0004077570012702,0.9743342019573831941026494429676008,Coinbase,,,
64fe5a65-2fec-575b-aa9d-1a20f438ed6e,Rewards,2024-01-07T01:39:52Z,ADA,0.835947,0.44016789285,Coinbase,,,
acb9e40e-1f11-58c7-abcb-627e11e6ee43,Rewards,2024-01-07T21:22:24Z,SOL,0.01767693,1.66154303535,Coinbase,,,
2607b8fe-8c56-5a03-b0da-bf4a6992313d,Rewards,2024-01-07T21:52:46Z,ETH,0.001012525326,2.26630506142602,Coinbase,,,
7a3a30a6-df20-51b4-851f-31bf929335ce,Rewards,2024-01-08T00:41:01Z,DOT,0.1358809001,0.94376079164455,Coinbase,,,
93cfed56-6b83-5247-8e27-54fc4f0fd382,Rewards,2024-01-08T11:47:19Z,XTZ,0.201846,0.177523557,Coinbase,,,
1078d1e4-f4ab-5fca-b7aa-7b542e62573a,Rewards,2024-01-08T20:45:14Z,DOT,0.0526774686,0.3910775268864,Coinbase,,,
6787b1d2-ff66-5b2e-86db-d608fb030088,Rewards,2024-01-10T15:24:42Z,ETH,0.000971277423,2.36092288318302,Coinbase,,,
59dcc1a9-d25c-59de-92ec-30790274fe58,Rewards,2024-01-10T18:01:12Z,SOL,0.017835015,1.727767078125,Coinbase,,,
f8e227e5-27f8-5c43-94d8-81a137af8013,Rewards,2024-01-12T18:03:23Z,DOT,0.0510447524,0.399552799411,Coinbase,,,
93c54d55-6d86-52da-b327-4ab8ddf7dc13,Rewards,2024-01-12T18:04:29Z,DOT,0.0095986789,0.07513365908975,Coinbase,,,
e87b6ec6-5111-5243-a234-5b1f9d7c14d3,Rewards,2024-01-13T17:36:59Z,DOT,0.1195207829,0.921505236159,Coinbase,,,
533278d9-06ed-5700-8fc6-0286871ddcb7,Rewards,2024-01-13T19:26:41Z,DOT,0.0538647421,0.4113650354177,Coinbase,,,
6cca3242-6c02-5648-8efc-a6f31ba6cc8d,Rewards,2024-01-13T20:53:27Z,ETH,0.001025348827,2.64289812252212,Coinbase,,,
249f7c68-8444-56bb-9ff6-9e40f2e05b21,Rewards,2024-01-14T05:43:35Z,ADA,0.828187,0.45198305525,Coinbase,,,
4e362921-5c71-5906-9c8f-91826fb22826,Rewards,2024-01-14T08:19:52Z,SOL,0.017752656,1.73106148656,Coinbase,,,
5019ebd9-3282-5aed-a421-5f5df098dbea,Rewards,2024-01-14T08:22:24Z,ATOM,0.002245,0.0227811375,Coinbase,,,
b9d698ec-ed85-52dc-a9f8-b77d283eb24e,Rewards,2024-01-14T15:45:53Z,ATOM,0.191131,1.950874117,Coinbase,,,
9f89a22e-fc96-5043-b9bb-beef55db715b,Rewards,2024-01-14T17:55:37Z,XTZ,0.398046,0.466509912,Coinbase,,,
d45e4401-44b4-552f-8598-d0e95024eb27,Rewards,2024-01-14T21:03:50Z,XTZ,0.405904,0.464151224,Coinbase,,,
e9d13331-a6a3-5302-bc55-8638fe9ad60c,Rewards,2024-01-15T05:41:11Z,SOL,0.017594214,1.68253468482,Coinbase,,,
d98d2424-34d4-5a6d-a3d9-5a1b1532dfdc,Rewards,2024-01-15T05:44:45Z,DOT,0.0545271557,0.4142973290086,Coinbase,,,
4cd8f9e0-e494-5d26-9838-ef2eae503ab5,Rewards,2024-01-15T20:30:56Z,SOL,0.000055557,0.00532847187,Coinbase,,,
5285de58-048c-52f3-8980-c5c76612c6b3,Rewards,2024-01-16T12:19:52Z,XTZ,0.406679,0.4605639675,Coinbase,,,
e1bc00eb-dfbe-5c99-b53b-6ee6b00c1b2e,Rewards,2024-01-16T19:21:42Z,ETH,0.000936218292,2.3989423459635,Coinbase,,,
1014b5a6-368b-55ab-8b41-7ccf530becbd,Rewards,2024-01-16T20:13:51Z,SOL,0.017729029,1.721045490175,Coinbase,,,
991fca3f-6155-53e0-b4af-9202ddd49449,Rewards,2024-01-16T22:30:01Z,DOT,0.0119851192,0.0908292258572,Coinbase,,,
c70eebc7-b88c-5be2-97cb-ba9ddde13c1e,Rewards,2024-01-16T23:27:29Z,DOT,0.0463283475,0.3486208149375,Coinbase,,,
7ac54e06-007d-5d10-8d59-d2f625d6f8fd,Rewards,2024-01-17T18:28:02Z,SOL,0.000059736,0.00592372044,Coinbase,,,
a43c7ba4-550e-55cf-8c4d-1eb593e18632,Rewards,2024-01-20T00:19:36Z,DOT,0.052336854,0.357434544393,Coinbase,,,
a38853ad-48fb-5852-958c-bf7a1c65729a,Rewards,2024-01-20T00:57:54Z,ADA,0.876819,0.43757652195,Coinbase,,,
3d22a0b6-1e0e-5576-821f-bc97262c1f9e,Rewards,2024-01-20T06:04:18Z,ATOM,0.173917,1.673603291,Coinbase,,,
ea4cc706-1560-5b50-aecf-32d45cdc85a4,Rewards,2024-01-20T09:25:26Z,SOL,0.017698613,1.62632554857,Coinbase,,,
c316515d-30c7-541e-b7da-a569bb35d3df,Rewards,2024-01-20T11:13:42Z,XTZ,0.403997,0.417328901,Coinbase,,,
be9c3221-7d81-57cd-8667-69895f63a32f,Rewards,2024-01-20T15:34:08Z,ETH,0.000928228478,2.29316060804466,Coinbase,,,
cfe010c1-8b34-506e-934c-acdcf8dedba9,Rewards,2024-01-20T16:48:20Z,DOT,0.0075566433,0.0516043170957,Coinbase,,,
c18af84c-27e7-59f6-b34d-f422a935fbdd,Rewards,2024-01-20T16:58:08Z,DOT,0.098135655,0.6692360992725,Coinbase,,,
ff6a8264-4e1a-506d-a228-726885177f2d,Rewards,2024-01-20T17:47:11Z,SOL,0.000131112,0.01194036984,Coinbase,,,
9ade09d8-2ffa-5f05-8f21-578811a03388,Rewards,2024-01-20T21:05:07Z,DOT,0.0363157504,0.2498705206272,Coinbase,,,
96c01475-b83e-5d41-b6f2-2a92626d8e78,Rewards,2024-01-21T21:27:32Z,DOT,0.0512392,0.3524744568,Coinbase,,,
fc29e486-7f49-5c35-8639-58617173b9f0,Rewards,2024-01-21T21:51:50Z,SOL,0.003072876,0.28367254794,Coinbase,,,
a72f2a36-c642-5422-961e-57470e9e510d,Rewards,2024-01-21T22:15:51Z,DOT,0.0521098704,0.358255359,Coinbase,,,
3c0b9503-e6a8-5cbe-8562-f6d99fe20485,Rewards,2024-01-22T03:14:59Z,SOL,0.017287452,1.5407441595,Coinbase,,,
ea4950e7-9f45-5463-9ede-3bbe33048e87,Rewards,2024-01-22T04:56:32Z,ADA,0.879935,0.4345998965,Coinbase,,,
5fb74e14-8d9f-5e33-ac74-4b57fe2105cf,Rewards,2024-01-22T12:12:24Z,XTZ,0.197084,0.194423366,Coinbase,,,
dd3bf0e1-f01b-53fd-b07f-eddbc7cdba29,Rewards,2024-01-22T16:17:13Z,ETH,0.001047486721,2.478065523037725,Coinbase,,,
79e3fb9f-f4ba-5442-b4a5-b0f8d22363df,Rewards,2024-01-22T20:14:17Z,SOL,0.000159036,0.01340912034,Coinbase,,,
d16b1476-a14f-52d3-996f-ce289a2d1ec5,Rewards,2024-01-22T22:53:45Z,DOT,0.0138546756,0.0884759583816,Coinbase,,,
faa1fc8d-7e28-551b-8116-85dd3bf99896,Rewards,2024-01-23T17:28:15Z,SOL,0.017781688,1.475880104,Coinbase,,,
8e9d4419-06d1-50e9-8a26-1f4f89b8313a,Rewards,2024-01-23T21:39:54Z,DOT,0.0475046593,0.29526520987915,Coinbase,,,
59b8b8a2-8fe5-5d0c-a4b9-071ffc70fe9f,Rewards,2024-01-24T20:49:58Z,DOT,0.0486036406,0.3060814266785,Coinbase,,,
beb34734-c70a-5434-a265-36d9ae9843ec,Rewards,2024-01-25T12:56:50Z,ATOM,0.090851,0.8310595225,Coinbase,,,
14bbb296-5009-5352-94c5-4064156f6cb2,Rewards,2024-01-25T13:03:58Z,XTZ,0.401057,0.371779839,Coinbase,,,
2d45d845-afbd-5365-a39c-b7bd21c79633,Rewards,2024-01-25T16:31:02Z,ATOM,0.091285,0.8324735575,Coinbase,,,
b9ede357-9b37-5079-b218-68016fd15a78,Rewards,2024-01-25T17:11:58Z,ETH,0.000903826435,1.966089124923325,Coinbase,,,
9d0ec0bc-86c1-5a73-8bc4-610530eb734c,Rewards,2024-01-25T20:40:34Z,SOL,0.017821507,1.554302733005,Coinbase,,,
9d5f4f97-292f-5cc9-a4c7-23d9d0a22e4c,Rewards,2024-01-26T00:37:25Z,DOT,0.0585772852,0.3741331205724,Coinbase,,,
aa4a3a0c-b334-529f-8157-8536bf69d640,Rewards,2024-01-26T21:29:58Z,DOT,0.052390911,0.3487400990715,Coinbase,,,
6b16b1a7-c4c6-5d32-b06c-5154783b5660,Rewards,2024-01-27T01:58:52Z,ADA,0.844012,0.4099366284,Coinbase,,,
cfe56bb9-8815-527f-9190-10f78871d87f,Rewards,2024-01-27T20:53:26Z,SOL,0.017937031,1.67137254858,Coinbase,,,
